id_fatura,id_pedido,data_emissao,data_vencimento,valor_fatura,status_fatura,dias_em_atraso
25130,30659,2023-03-03,2023-03-24,381.58,paga,0
25131,103010,2023-01-04,2023-01-25,688.63,paga,0
25132,17784,2024-04-29,2024-05-06,1954.07,paga,0
25133,33338,2022-04-22,2022-05-13,913.35,paga,0
25134,32767,2025-06-06,2025-06-13,458.48,paga,0
25135,73234,2023-05-10,2023-05-31,443.04,paga,0
25136,20615,2024-01-19,2024-02-02,563.29,aberta,0
25137,21193,2024-01-17,2024-02-07,637.01,aberta,0
25138,45302,2022-05-19,2022-06-09,273.39,paga,0
25139,93766,2022-06-15,2022-07-06,711.82,paga,0
25140,68143,2022-08-18,2022-09-01,593.37,aberta,0
25141,45171,2022-10-18,2022-11-01,716.68,paga,0
25142,105448,2025-01-19,2025-02-09,1337.38,aberta,0
25143,76325,2023-02-12,2023-03-14,869.85,paga,0
25144,14959,2024-09-22,2024-10-13,881.39,paga,0
25145,21113,2022-12-28,2023-01-04,776.52,paga,0
25146,19531,2022-09-02,2022-09-23,996.24,aberta,0
25147,56159,2024-01-10,2024-01-24,516.5,paga,0
25148,45240,2024-07-12,2024-07-26,371.5,atrasada,15
25149,79148,2023-11-06,2023-11-13,823.43,paga,0
25150,46475,2025-01-10,2025-01-31,1707.08,paga,0
25151,114945,2024-07-05,2024-07-26,586.32,paga,0
25152,98600,2025-05-10,2025-05-24,1341.77,paga,0
25153,118638,2023-09-18,2023-10-18,1154.93,paga,0
25154,118479,2023-03-30,2023-04-29,1579.59,paga,0
25155,45849,2022-10-22,2022-11-12,720.2,paga,0
25156,40539,2022-05-18,2022-06-01,705.63,paga,0
25157,108593,2025-09-11,2025-10-02,840.04,paga,0
25158,86296,2022-02-22,2022-03-24,653.73,paga,0
25159,17211,2023-07-18,2023-08-17,1017.69,paga,0
25160,77501,2022-04-26,2022-04-26,512.35,aberta,0
25161,11785,2024-01-03,2024-01-24,144.27,paga,0
25162,94713,2022-10-24,2022-11-07,552.01,atrasada,7
25163,114479,2024-02-27,2024-03-05,799.1,atrasada,7
25164,70483,2023-01-03,2023-01-24,862.03,paga,0
25165,91255,2024-03-10,2024-03-24,774.66,aberta,0
25166,68328,2024-12-16,2025-01-06,623.76,paga,0
25167,13676,2023-08-21,2023-09-04,409.19,paga,0
25168,12951,2023-11-15,2023-11-29,548.46,aberta,0
25169,15011,2022-12-14,2023-01-04,570.69,paga,0
25170,97714,2024-05-24,2024-06-07,180.34,atrasada,1
25171,90129,2022-09-01,2022-09-15,986.79,paga,0
25172,113587,2025-09-24,2025-10-24,317.01,paga,0
25173,47509,2022-05-24,2022-06-14,447.46,aberta,0
25174,47958,2022-01-17,2022-01-24,1082.59,paga,0
25175,115354,2025-01-27,2025-02-10,256.14,paga,0
25176,72692,2024-07-06,2024-07-20,468.31,paga,0
25177,104067,2024-07-01,2024-07-22,483.06,paga,0
25178,10514,2025-04-16,2025-05-07,310.92,paga,0
25179,6027,2023-04-10,2023-04-10,771.53,paga,0
25180,17639,2022-02-17,2022-03-19,512.54,paga,0
25181,5222,2022-08-08,2022-08-29,722.12,paga,0
25182,110649,2022-11-03,2022-11-17,1913.29,paga,0
25183,98290,2025-09-23,2025-09-23,753.86,atrasada,7
25184,89830,2024-11-27,2024-12-11,573.6,aberta,0
25185,46723,2025-05-20,2025-06-03,490.76,paga,0
25186,76366,2025-01-08,2025-01-15,674.43,atrasada,1
25187,51713,2025-09-06,2025-09-27,882.76,paga,0
25188,57216,2022-06-22,2022-07-06,633.98,paga,0
25189,54041,2024-09-07,2024-09-21,373.92,paga,0
25190,42714,2022-03-04,2022-04-03,1274.15,paga,0
25191,50029,2024-11-04,2024-11-25,257.55,paga,0
25192,88487,2023-10-22,2023-11-05,180.44,paga,0
25193,73469,2022-09-26,2022-10-10,1019.84,paga,0
25194,116756,2024-11-15,2024-12-06,2142.35,paga,0
25195,78688,2022-11-18,2022-11-18,430.83,paga,0
25196,58367,2024-07-14,2024-07-28,931.41,paga,0
25197,104816,2024-11-16,2024-11-30,753.97,aberta,0
25198,9794,2023-06-02,2023-06-23,328.73,paga,0
25199,77259,2022-06-18,2022-06-25,465.65,paga,0
25200,31135,2025-08-20,2025-09-10,1282.92,paga,0
25201,15000,2023-12-25,2024-01-24,1249.27,paga,0
25202,46524,2024-10-27,2024-11-17,1805.84,paga,0
25203,77787,2023-04-14,2023-04-28,576.86,paga,0
25204,109419,2024-05-19,2024-06-09,1025.07,paga,0
25205,113726,2024-04-10,2024-05-01,194.55,aberta,0
25206,44675,2023-12-31,2024-01-21,870.61,paga,0
25207,14257,2024-12-15,2025-01-05,813.08,paga,0
25208,61753,2025-04-27,2025-05-27,328.37,atrasada,3
25209,29742,2024-12-27,2025-01-26,1651.04,paga,0
25210,6574,2023-05-01,2023-05-31,408.51,atrasada,1
25211,45549,2022-03-19,2022-04-09,1221.03,paga,0
25212,29168,2023-09-21,2023-10-21,974.36,paga,0
25213,79459,2023-02-14,2023-03-16,873.67,paga,0
25214,110944,2025-02-07,2025-02-21,317.39,aberta,0
25215,88115,2022-06-06,2022-06-20,346.16,atrasada,1
25216,26767,2023-07-18,2023-08-08,843.94,aberta,0
25217,73490,2024-12-22,2025-01-21,703.61,aberta,0
25218,214,2023-08-27,2023-09-10,464.69,aberta,0
25219,89333,2023-11-27,2023-12-27,673.36,paga,0
25220,114169,2022-10-04,2022-10-25,525.09,atrasada,1
25221,62443,2024-11-02,2024-12-02,386.93,atrasada,1
25222,113728,2024-06-10,2024-07-01,655.76,paga,0
25223,27406,2023-02-24,2023-03-17,690.49,paga,0
25224,73154,2022-08-08,2022-08-15,237.93,aberta,0
25225,89488,2022-04-26,2022-05-17,242.84,aberta,0
25226,66124,2023-03-13,2023-03-27,649.69,paga,0
25227,71653,2023-12-25,2024-01-15,93.88,paga,0
25228,8517,2022-11-28,2022-12-19,310.94,paga,0
25229,10303,2023-11-22,2023-11-29,170.32,aberta,0
25230,104773,2024-11-26,2024-12-10,825.63,paga,0
25231,42243,2023-05-24,2023-06-14,487.2,paga,0
25232,71322,2023-03-22,2023-04-12,502.6,aberta,0
25233,3182,2024-02-22,2024-03-07,678.57,paga,0
25234,115951,2022-11-05,2022-11-12,526.14,paga,0
25235,24574,2022-12-04,2022-12-18,244.95,aberta,0
25236,113156,2022-12-28,2023-01-18,897.06,paga,0
25237,27136,2024-09-28,2024-10-28,479.14,paga,0
25238,71574,2025-03-15,2025-04-05,800.86,paga,0
25239,73736,2022-12-29,2023-01-19,708.17,paga,0
25240,84700,2023-03-14,2023-04-04,777.75,aberta,0
25241,38661,2024-04-25,2024-05-25,1154.22,paga,0
25242,98109,2024-06-21,2024-07-12,1044.76,aberta,0
25243,103043,2023-07-16,2023-08-15,2031.71,paga,0
25244,82913,2024-03-12,2024-04-02,1065.61,paga,0
25245,107598,2023-10-17,2023-10-17,1761.77,paga,0
25246,10805,2023-02-06,2023-03-08,812.7,paga,0
25247,82582,2024-02-04,2024-02-18,636.23,paga,0
25248,57269,2022-12-15,2022-12-22,451.06,paga,0
25249,63262,2024-01-14,2024-01-28,571.16,paga,0
25250,49979,2025-06-01,2025-06-22,1949.02,aberta,0
25251,84029,2023-04-25,2023-05-09,1107.91,atrasada,30
25252,52071,2025-07-11,2025-08-01,962.9,paga,0
25253,6968,2023-08-28,2023-09-18,352.88,paga,0
25254,102794,2022-11-06,2022-11-27,595.5,aberta,0
25255,45744,2022-11-30,2022-12-14,466.26,paga,0
25256,60810,2025-02-10,2025-02-24,525.64,atrasada,3
25257,63490,2022-01-09,2022-01-16,565.88,atrasada,30
25258,3361,2025-02-13,2025-03-06,1308.77,paga,0
25259,90965,2024-06-10,2024-06-24,598.76,paga,0
25260,46350,2023-06-13,2023-07-13,574.86,atrasada,15
25261,66042,2025-04-14,2025-05-05,477.76,paga,0
25262,40023,2022-03-20,2022-04-03,1038.72,paga,0
25263,1629,2023-04-08,2023-04-22,926.99,aberta,0
25264,70953,2023-05-17,2023-06-16,377.61,paga,0
25265,111677,2024-02-18,2024-03-03,1215.18,aberta,0
25266,16273,2023-03-02,2023-04-01,226.64,paga,0
25267,36599,2023-04-01,2023-05-01,787.92,paga,0
25268,30419,2024-02-29,2024-03-21,742.41,atrasada,3
25269,81073,2024-08-10,2024-08-10,1673.8,paga,0
25270,77726,2024-07-09,2024-07-30,1824.25,paga,0
25271,22749,2022-06-08,2022-07-08,281.98,paga,0
25272,86588,2025-04-06,2025-05-06,1876.42,paga,0
25273,46261,2025-06-28,2025-07-12,509.27,paga,0
25274,110181,2024-03-21,2024-04-20,1138.44,aberta,0
25275,2194,2025-02-17,2025-02-24,205.23,paga,0
25276,50723,2022-05-25,2022-06-08,89.1,paga,0
25277,119395,2022-03-23,2022-04-06,350.82,paga,0
25278,71614,2022-10-21,2022-11-20,1204.09,paga,0
25279,2959,2022-01-25,2022-02-08,549.76,aberta,0
25280,116972,2023-06-09,2023-07-09,772.01,paga,0
25281,107416,2023-07-26,2023-08-16,256.53,atrasada,7
25282,112851,2023-06-01,2023-07-01,732.7,atrasada,3
25283,55435,2024-09-07,2024-09-14,685.02,paga,0
25284,72399,2024-05-18,2024-06-08,410.53,paga,0
25285,24638,2024-03-29,2024-04-19,815.76,aberta,0
25286,58713,2025-04-02,2025-04-09,856.73,paga,0
25287,94958,2024-01-11,2024-02-01,476.74,paga,0
25288,60521,2022-04-03,2022-05-03,1719.59,paga,0
25289,20463,2023-12-13,2024-01-03,511.49,paga,0
25290,115512,2025-06-05,2025-07-05,1144.06,aberta,0
25291,112026,2024-08-01,2024-08-08,584.67,paga,0
25292,78705,2022-07-14,2022-07-21,394.09,aberta,0
25293,80320,2022-08-03,2022-09-02,565.03,atrasada,7
25294,51097,2025-09-21,2025-10-05,797.58,aberta,0
25295,106387,2024-07-19,2024-08-18,240.03,aberta,0
25296,37539,2022-03-07,2022-04-06,497.72,paga,0
25297,105456,2024-12-26,2025-01-02,197.77,paga,0
25298,71173,2024-08-18,2024-09-17,371.61,aberta,0
25299,84774,2025-03-12,2025-03-26,131.99,aberta,0
25300,108347,2022-01-24,2022-01-31,401.44,paga,0
25301,49997,2023-07-20,2023-08-10,1302.18,paga,0
25302,12379,2024-09-18,2024-10-09,340.73,paga,0
25303,109913,2024-05-27,2024-06-26,851.33,paga,0
25304,80922,2024-08-26,2024-09-16,526.44,paga,0
25305,48279,2023-08-29,2023-09-12,329.84,aberta,0
25306,49683,2025-03-05,2025-03-19,1459.86,paga,0
25307,91125,2022-12-10,2023-01-09,1287.85,paga,0
25308,739,2023-09-15,2023-09-29,313.83,aberta,0
25309,117833,2025-05-25,2025-06-08,437.67,atrasada,1
25310,24994,2023-01-03,2023-01-03,279.83,aberta,0
25311,35209,2022-11-12,2022-11-19,492.14,paga,0
25312,104567,2022-10-22,2022-11-12,866.27,paga,0
25313,113901,2023-05-31,2023-06-21,795.27,paga,0
25314,31680,2022-10-27,2022-11-26,785.16,paga,0
25315,20654,2025-02-28,2025-03-30,1382.73,paga,0
25316,55733,2023-03-30,2023-04-06,492.38,aberta,0
25317,100446,2022-02-16,2022-03-09,585.17,atrasada,1
25318,98418,2023-01-14,2023-02-13,801.17,atrasada,3
25319,11621,2022-10-12,2022-10-12,304.5,paga,0
25320,97175,2023-10-15,2023-11-14,1512.95,atrasada,30
25321,114535,2022-11-30,2022-12-30,544.48,aberta,0
25322,65764,2024-08-13,2024-09-03,657.34,paga,0
25323,24777,2022-12-19,2023-01-09,1018.67,paga,0
25324,33845,2025-09-04,2025-09-11,585.22,aberta,0
25325,93917,2023-09-19,2023-10-03,830.57,paga,0
25326,27145,2025-01-18,2025-02-08,351.4,paga,0
25327,29339,2024-05-16,2024-06-15,1164.85,aberta,0
25328,39468,2023-07-29,2023-08-28,1546.58,paga,0
25329,88297,2024-07-17,2024-08-07,382.78,paga,0
25330,48597,2023-01-11,2023-02-01,354.97,paga,0
25331,109627,2024-07-16,2024-08-06,114.17,atrasada,1
25332,46675,2023-03-05,2023-04-04,184.94,paga,0
25333,60361,2025-07-19,2025-08-18,516.7,paga,0
25334,117817,2024-08-14,2024-08-21,980.59,aberta,0
25335,45282,2025-05-15,2025-06-14,913.41,atrasada,1
25336,83261,2025-06-21,2025-07-05,732.04,paga,0
25337,31207,2022-03-18,2022-04-01,507.32,paga,0
25338,53249,2022-08-18,2022-09-17,1166.48,paga,0
25339,48717,2023-09-03,2023-10-03,1095.54,atrasada,30
25340,49132,2024-05-29,2024-06-05,721.27,paga,0
25341,12558,2022-08-28,2022-09-27,951.32,paga,0
25342,28515,2023-06-08,2023-07-08,1072.19,paga,0
25343,103050,2023-08-26,2023-09-25,1516.03,aberta,0
25344,106172,2024-02-17,2024-03-09,1091.44,paga,0
25345,74079,2022-11-24,2022-12-08,312.91,paga,0
25346,91045,2025-06-10,2025-07-01,361.47,atrasada,1
25347,3338,2025-06-05,2025-06-19,802.22,paga,0
25348,54122,2024-12-14,2025-01-04,1170.69,aberta,0
25349,63007,2025-04-04,2025-04-11,276.99,paga,0
25350,119083,2023-08-08,2023-08-15,1239.05,paga,0
25351,45172,2023-12-20,2023-12-27,740.67,paga,0
25352,58450,2024-01-12,2024-02-11,567.81,atrasada,7
25353,13981,2024-03-26,2024-04-16,538.54,paga,0
25354,80891,2022-01-07,2022-01-21,1420.17,aberta,0
25355,40302,2024-03-17,2024-03-31,462.81,paga,0
25356,88172,2024-12-04,2024-12-25,531.8,paga,0
25357,85493,2024-06-27,2024-07-18,364.65,aberta,0
25358,95842,2023-07-20,2023-08-10,551.75,aberta,0
25359,25537,2025-06-05,2025-06-26,623.15,aberta,0
25360,53047,2024-02-01,2024-02-22,404.58,paga,0
25361,5712,2025-06-26,2025-07-17,681.72,paga,0
25362,107407,2022-05-01,2022-05-22,767.72,paga,0
25363,85854,2023-04-10,2023-04-24,397.97,aberta,0
25364,52224,2023-12-29,2024-01-19,461.47,atrasada,7
25365,84976,2022-08-01,2022-08-22,2164.18,atrasada,1
25366,99211,2024-03-31,2024-04-21,280.07,paga,0
25367,23302,2023-06-08,2023-06-29,730.75,paga,0
25368,30994,2024-03-22,2024-04-21,2533.65,paga,0
25369,113792,2022-12-02,2023-01-01,591.84,aberta,0
25370,107371,2023-08-19,2023-09-18,487.42,paga,0
25371,44178,2025-01-26,2025-02-02,1007.75,paga,0
25372,13241,2025-09-07,2025-10-07,422.23,paga,0
25373,64166,2024-02-16,2024-03-08,323.71,aberta,0
25374,64386,2025-01-12,2025-02-02,807.73,paga,0
25375,79739,2022-10-15,2022-11-05,1153.96,paga,0
25376,97838,2024-08-28,2024-09-27,604.94,paga,0
25377,92996,2024-04-04,2024-04-25,472.48,aberta,0
25378,94560,2025-06-03,2025-06-24,149.81,aberta,0
25379,93684,2022-11-25,2022-12-16,564.16,aberta,0
25380,40724,2024-07-12,2024-07-19,496.03,paga,0
25381,76477,2023-06-05,2023-06-12,787.54,atrasada,7
25382,97774,2023-01-06,2023-01-27,295.36,paga,0
25383,56802,2022-06-14,2022-07-14,2034.03,paga,0
25384,5064,2025-01-23,2025-02-22,682.34,aberta,0
25385,75881,2023-09-19,2023-10-03,1875.59,paga,0
25386,53768,2025-03-30,2025-04-13,360.31,atrasada,15
25387,20438,2025-01-09,2025-01-30,258.99,paga,0
25388,27632,2024-02-19,2024-03-04,1035.95,aberta,0
25389,71339,2023-05-29,2023-06-19,167.91,paga,0
25390,57950,2024-04-27,2024-05-27,840.04,paga,0
25391,21256,2023-11-26,2023-12-17,1104.63,atrasada,7
25392,15568,2023-12-12,2024-01-11,485.54,paga,0
25393,29309,2024-09-29,2024-10-13,1118.79,aberta,0
25394,106217,2022-01-10,2022-01-17,897.86,paga,0
25395,33387,2022-12-24,2023-01-14,1232.52,aberta,0
25396,30723,2025-04-05,2025-04-19,1375.23,paga,0
25397,73859,2025-04-11,2025-05-02,431.7,atrasada,3
25398,36370,2023-01-24,2023-02-23,506.1,paga,0
25399,10953,2024-05-10,2024-06-09,969.67,paga,0
25400,68701,2023-08-29,2023-09-28,1030.14,paga,0
25401,45174,2023-08-28,2023-09-27,651.85,paga,0
25402,84695,2024-12-19,2025-01-02,901.5,aberta,0
25403,27782,2025-08-19,2025-08-26,522.81,paga,0
25404,66941,2022-05-04,2022-06-03,192.6,aberta,0
25405,55887,2022-05-29,2022-06-12,2294.62,aberta,0
25406,10038,2023-01-29,2023-01-29,973.65,paga,0
25407,46096,2023-08-09,2023-09-08,424.98,aberta,0
25408,44105,2023-01-19,2023-01-26,1926.24,paga,0
25409,90291,2023-06-18,2023-07-18,491.33,aberta,0
25410,33994,2023-10-26,2023-11-25,563.87,paga,0
25411,98092,2025-08-16,2025-09-15,513.38,paga,0
25412,2050,2023-06-13,2023-06-27,376.74,aberta,0
25413,57147,2024-05-06,2024-05-27,753.53,paga,0
25414,8726,2024-05-05,2024-05-26,1011.46,paga,0
25415,1215,2025-07-14,2025-08-04,1139.49,atrasada,15
25416,87136,2023-07-30,2023-08-29,460.96,paga,0
25417,53160,2022-11-01,2022-12-01,644.22,atrasada,3
25418,47343,2023-07-22,2023-08-21,258.31,aberta,0
25419,101578,2022-10-27,2022-11-17,879.6,paga,0
25420,38183,2023-04-17,2023-05-08,472.35,paga,0
25421,3002,2024-02-20,2024-03-05,1781.13,aberta,0
25422,82533,2023-01-31,2023-02-14,944.01,atrasada,3
25423,34677,2022-05-18,2022-06-08,393.61,paga,0
25424,108136,2025-02-26,2025-03-05,785.25,paga,0
25425,105341,2024-01-13,2024-02-03,1210.88,paga,0
25426,84471,2022-06-18,2022-07-18,298.5,aberta,0
25427,108294,2024-10-08,2024-10-29,616.99,aberta,0
25428,8622,2024-02-19,2024-03-04,945.13,paga,0
25429,30880,2023-04-22,2023-04-29,932.5,paga,0
25430,72257,2025-07-20,2025-08-10,1365.24,paga,0
25431,3936,2023-12-26,2024-01-02,436.15,paga,0
25432,6087,2024-05-19,2024-06-09,878.79,aberta,0
25433,56377,2023-07-06,2023-07-27,490.91,atrasada,3
25434,9853,2022-04-01,2022-04-15,363.05,paga,0
25435,75454,2023-06-05,2023-06-26,923.91,paga,0
25436,42931,2023-11-17,2023-12-17,541.51,atrasada,30
25437,5421,2023-07-01,2023-07-15,1813.03,aberta,0
25438,36154,2023-07-01,2023-07-01,500.02,paga,0
25439,63808,2023-05-15,2023-06-05,664.77,paga,0
25440,17640,2023-03-05,2023-03-19,349.35,paga,0
25441,78397,2024-02-17,2024-02-17,555.42,paga,0
25442,83628,2025-02-13,2025-02-27,721.07,aberta,0
25443,67584,2025-08-11,2025-08-18,751.72,paga,0
25444,107286,2024-06-19,2024-07-10,1198.76,paga,0
25445,73562,2025-08-24,2025-09-14,421.42,paga,0
25446,67285,2022-06-05,2022-06-12,1902.38,paga,0
25447,90052,2023-01-28,2023-02-04,460.59,aberta,0
25448,67297,2025-04-18,2025-04-25,568.57,aberta,0
25449,94379,2023-01-10,2023-01-24,484.46,paga,0
25450,107782,2024-11-04,2024-11-18,748.31,aberta,0
25451,37157,2022-02-03,2022-03-05,865.18,paga,0
25452,48067,2022-07-01,2022-07-31,916.57,aberta,0
25453,98494,2025-06-13,2025-06-20,2448.61,atrasada,3
25454,63896,2022-10-05,2022-10-26,524.79,paga,0
25455,93369,2022-10-13,2022-10-27,1492.84,paga,0
25456,88859,2025-08-15,2025-08-22,1332.15,atrasada,7
25457,13170,2024-12-27,2025-01-26,529.39,paga,0
25458,72309,2022-06-21,2022-07-12,591.93,atrasada,30
25459,15762,2025-05-21,2025-05-28,718.16,aberta,0
25460,71535,2022-06-29,2022-07-13,451.86,aberta,0
25461,102616,2023-06-26,2023-07-03,1015.22,paga,0
25462,5988,2022-06-29,2022-07-06,441.01,paga,0
25463,2664,2025-01-26,2025-02-09,805.53,paga,0
25464,43284,2022-01-27,2022-02-03,258.57,paga,0
25465,23626,2025-07-02,2025-07-23,574.59,aberta,0
25466,36961,2024-08-28,2024-09-04,528.81,paga,0
25467,65459,2023-11-14,2023-12-05,1575.34,atrasada,30
25468,76342,2023-12-05,2024-01-04,701.14,paga,0
25469,21214,2023-10-22,2023-11-05,674.89,paga,0
25470,82367,2022-02-09,2022-03-11,908.51,atrasada,7
25471,70467,2024-06-06,2024-07-06,406.15,aberta,0
25472,85548,2022-11-25,2022-12-25,459.12,aberta,0
25473,96043,2025-08-06,2025-08-27,801.05,paga,0
25474,68808,2025-02-12,2025-03-14,1076.62,atrasada,15
25475,36707,2022-06-27,2022-07-04,284.2,paga,0
25476,15184,2023-01-13,2023-01-13,1385.66,paga,0
25477,32118,2025-06-04,2025-06-18,942.22,paga,0
25478,105672,2024-02-09,2024-03-01,655.2,paga,0
25479,104833,2022-10-22,2022-10-29,1134.99,aberta,0
25480,111448,2023-01-19,2023-01-19,500.56,paga,0
25481,45227,2024-11-03,2024-11-03,505.81,aberta,0
25482,936,2023-09-29,2023-10-13,773.74,paga,0
25483,21091,2025-09-13,2025-09-13,1089.14,paga,0
25484,78346,2022-12-14,2023-01-04,916.38,paga,0
25485,83522,2023-05-02,2023-05-23,690.52,paga,0
25486,115558,2025-04-03,2025-04-10,708.41,paga,0
25487,113645,2022-03-11,2022-04-01,545.66,aberta,0
25488,113376,2023-07-06,2023-07-27,1331.75,paga,0
25489,71760,2022-04-14,2022-05-14,177.24,paga,0
25490,3478,2023-09-09,2023-09-30,599.97,paga,0
25491,6640,2024-10-02,2024-10-16,681.48,paga,0
25492,36146,2025-03-05,2025-03-26,562.11,paga,0
25493,81988,2024-07-08,2024-08-07,1352.96,atrasada,7
25494,97852,2024-02-04,2024-02-11,412.64,aberta,0
25495,114719,2022-06-18,2022-07-09,600.15,paga,0
25496,102524,2025-08-16,2025-08-23,709.86,paga,0
25497,52812,2022-06-20,2022-07-11,464.95,aberta,0
25498,118962,2022-10-20,2022-10-20,736.49,paga,0
25499,55430,2024-08-26,2024-09-02,1096.59,paga,0
25500,72880,2025-03-14,2025-03-28,1230.0,paga,0
25501,8165,2022-07-05,2022-07-26,589.99,paga,0
25502,19862,2024-02-13,2024-03-14,498.02,paga,0
25503,16189,2025-06-08,2025-06-22,635.53,aberta,0
25504,30479,2023-02-12,2023-03-14,441.19,aberta,0
25505,112554,2024-02-25,2024-03-10,499.94,aberta,0
25506,55393,2023-03-16,2023-03-16,816.48,atrasada,7
25507,88960,2024-12-10,2024-12-24,835.14,aberta,0
25508,75827,2023-02-18,2023-03-04,434.49,atrasada,7
25509,115935,2025-06-29,2025-07-20,426.85,paga,0
25510,113973,2022-04-26,2022-05-03,681.97,aberta,0
25511,44599,2024-12-31,2025-01-21,654.31,aberta,0
25512,104131,2023-04-28,2023-05-12,602.48,paga,0
25513,41799,2025-08-31,2025-09-07,306.0,aberta,0
25514,8082,2025-01-25,2025-02-01,775.04,atrasada,15
25515,103394,2025-08-02,2025-08-16,1339.33,paga,0
25516,40576,2024-05-19,2024-06-18,624.5,aberta,0
25517,92121,2023-06-24,2023-07-15,1761.44,atrasada,7
25518,5212,2024-11-02,2024-11-23,341.93,atrasada,15
25519,70846,2024-07-08,2024-08-07,574.17,paga,0
25520,5291,2022-06-28,2022-07-12,385.98,atrasada,15
25521,117127,2025-02-24,2025-03-26,459.65,paga,0
25522,15614,2022-11-06,2022-11-27,1894.28,paga,0
25523,55738,2022-07-11,2022-07-25,1547.93,aberta,0
25524,10989,2023-10-26,2023-11-02,368.51,aberta,0
25525,97822,2024-08-30,2024-09-06,699.42,atrasada,15
25526,34615,2025-01-29,2025-02-05,638.46,paga,0
25527,75094,2023-11-26,2023-12-10,747.65,paga,0
25528,70357,2025-05-19,2025-05-26,1209.65,paga,0
25529,87303,2024-08-02,2024-08-16,707.74,atrasada,1
25530,35518,2022-01-17,2022-02-07,403.99,atrasada,30
25531,25959,2025-02-09,2025-03-02,697.91,paga,0
25532,64822,2025-05-30,2025-06-29,933.87,aberta,0
25533,24940,2024-06-03,2024-06-17,939.19,paga,0
25534,29058,2025-06-06,2025-06-13,1165.97,paga,0
25535,82524,2025-01-29,2025-02-05,577.54,atrasada,7
25536,48460,2023-07-25,2023-08-15,192.05,atrasada,1
25537,54855,2025-04-01,2025-04-22,382.13,paga,0
25538,33781,2024-09-11,2024-10-02,1113.02,paga,0
25539,113760,2025-06-15,2025-07-15,603.82,paga,0
25540,26776,2022-10-16,2022-11-06,948.04,paga,0
25541,64608,2022-11-30,2022-12-07,662.19,paga,0
25542,75355,2022-10-26,2022-11-25,710.17,paga,0
25543,33891,2023-02-03,2023-02-17,1568.54,paga,0
25544,87740,2022-12-23,2023-01-06,282.83,paga,0
25545,9330,2025-01-14,2025-02-04,808.53,atrasada,1
25546,52523,2025-04-28,2025-04-28,481.32,paga,0
25547,76652,2022-03-15,2022-03-29,634.83,paga,0
25548,89648,2025-02-01,2025-03-03,706.63,paga,0
25549,112652,2022-01-16,2022-01-23,650.75,paga,0
25550,47891,2024-05-22,2024-05-29,922.97,aberta,0
25551,115037,2023-04-04,2023-04-25,1247.95,aberta,0
25552,46261,2024-09-29,2024-10-20,1794.3,atrasada,1
25553,76302,2023-03-14,2023-04-13,485.98,paga,0
25554,39194,2025-06-16,2025-07-07,595.67,paga,0
25555,113246,2023-04-02,2023-04-23,240.25,paga,0
25556,20185,2023-09-05,2023-10-05,1922.34,paga,0
25557,51023,2024-11-07,2024-12-07,435.41,paga,0
25558,53657,2022-12-20,2023-01-10,1209.42,atrasada,30
25559,61292,2023-03-07,2023-03-14,550.05,paga,0
25560,83652,2024-01-23,2024-02-06,405.41,paga,0
25561,109877,2022-05-27,2022-06-10,751.64,paga,0
25562,978,2025-08-28,2025-09-18,1057.88,paga,0
25563,61642,2023-12-16,2024-01-06,346.99,aberta,0
25564,119808,2025-03-12,2025-04-11,712.28,paga,0
25565,69781,2023-05-23,2023-06-22,1159.92,aberta,0
25566,24595,2022-08-15,2022-08-22,587.05,paga,0
25567,29082,2025-05-10,2025-05-24,874.24,atrasada,30
25568,92873,2023-05-28,2023-06-11,342.23,aberta,0
25569,91645,2025-02-23,2025-03-16,1138.67,paga,0
25570,48606,2025-05-15,2025-06-05,663.81,aberta,0
25571,39447,2022-10-31,2022-11-21,565.19,paga,0
25572,802,2025-09-07,2025-09-21,342.36,paga,0
25573,104088,2024-12-24,2025-01-14,1249.62,paga,0
25574,118433,2024-09-04,2024-09-25,1060.42,paga,0
25575,62034,2024-12-03,2025-01-02,430.53,paga,0
