id_pedido,id_cliente,id_vendedor,data_pedido,status_pedido
26750,16027,25,2024-12-07,cancelado
26751,18037,170,2023-12-21,ganho
26752,16417,193,2022-03-19,ganho
26753,22884,48,2025-06-04,em_negociacao
26754,18680,94,2025-01-22,ganho
26755,9906,81,2025-02-05,cancelado
26756,416,135,2023-12-18,em_negociacao
26757,20782,26,2024-04-21,ganho
26758,9372,156,2025-09-02,ganho
26759,4337,8,2024-11-27,ganho
26760,8934,149,2023-06-18,ganho
26761,3354,11,2024-11-18,ganho
26762,14512,102,2022-04-06,ganho
26763,23866,42,2023-12-05,cancelado
26764,6319,54,2024-03-13,ganho
26765,10815,104,2023-11-03,ganho
26766,18735,58,2022-11-18,em_negociacao
26767,7750,4,2022-01-25,ganho
26768,19042,61,2024-06-15,ganho
26769,403,18,2022-05-30,em_negociacao
26770,19281,59,2025-04-04,em_negociacao
26771,10360,57,2023-01-12,ganho
26772,17895,92,2022-07-07,ganho
26773,16302,13,2025-02-14,ganho
26774,12235,75,2022-03-24,ganho
26775,8912,80,2022-05-05,ganho
26776,2102,52,2022-06-19,ganho
26777,12126,19,2023-04-25,ganho
26778,24807,53,2024-05-27,ganho
26779,22994,136,2024-06-01,ganho
26780,13688,100,2025-06-26,cancelado
26781,20657,29,2022-09-23,ganho
26782,23067,187,2022-12-13,ganho
26783,18488,11,2023-09-04,ganho
26784,17836,183,2022-03-02,em_negociacao
26785,2028,57,2022-12-08,ganho
26786,24267,193,2023-07-25,em_negociacao
26787,11597,168,2024-08-03,ganho
26788,24108,52,2022-05-03,ganho
26789,9239,140,2024-07-25,ganho
26790,4394,153,2025-02-04,ganho
26791,8098,16,2024-12-30,em_negociacao
26792,7907,176,2022-12-08,ganho
26793,1014,9,2023-08-12,ganho
26794,18347,11,2025-03-27,em_negociacao
26795,8038,9,2023-12-22,ganho
26796,20180,178,2024-02-04,ganho
26797,20704,151,2023-02-12,cancelado
26798,19738,81,2024-02-19,ganho
26799,4098,167,2023-07-02,ganho
26800,7693,25,2024-07-03,ganho
26801,387,13,2023-08-18,ganho
26802,13415,77,2023-12-06,ganho
26803,11236,44,2025-02-05,ganho
26804,13708,101,2023-01-18,ganho
26805,20379,96,2024-03-17,ganho
26806,23800,91,2023-04-02,ganho
26807,19830,67,2022-05-23,ganho
26808,4774,145,2025-06-27,em_negociacao
26809,6604,82,2022-10-18,em_negociacao
26810,23670,100,2023-04-21,ganho
26811,21544,149,2025-09-16,ganho
26812,16434,24,2022-02-16,ganho
26813,5826,197,2024-03-16,ganho
26814,24254,41,2024-07-17,ganho
26815,6154,52,2025-05-28,ganho
26816,10093,152,2023-11-02,em_negociacao
26817,18694,60,2023-08-10,ganho
26818,3383,98,2023-04-22,em_negociacao
26819,10154,110,2024-01-11,ganho
26820,22077,141,2022-09-21,ganho
26821,23983,151,2025-02-28,ganho
26822,21834,109,2025-03-28,ganho
26823,18991,162,2023-06-21,ganho
26824,14555,153,2025-01-30,ganho
26825,16092,120,2024-07-07,ganho
26826,15242,93,2025-05-19,cancelado
26827,22588,89,2025-02-06,ganho
26828,23283,197,2025-02-12,ganho
26829,12879,174,2023-05-24,ganho
26830,9771,199,2024-03-21,ganho
26831,1292,179,2024-07-15,ganho
26832,5076,81,2023-02-17,ganho
26833,10368,100,2024-05-30,ganho
26834,9280,112,2024-05-11,ganho
26835,3454,99,2024-05-17,ganho
26836,15056,171,2024-04-22,ganho
26837,3284,29,2024-08-20,ganho
26838,1714,119,2023-01-10,ganho
26839,8470,145,2024-01-14,ganho
26840,9947,44,2024-06-17,ganho
26841,8891,118,2025-05-05,ganho
26842,197,116,2022-08-11,ganho
26843,3298,53,2023-10-27,ganho
26844,11926,109,2025-09-20,ganho
26845,9667,186,2023-12-28,ganho
26846,11975,132,2022-05-11,ganho
26847,17905,14,2022-02-04,em_negociacao
26848,5391,191,2022-06-24,ganho
26849,1095,96,2024-01-14,ganho
26850,16515,187,2025-09-23,ganho
26851,6534,153,2023-11-23,em_negociacao
26852,14257,120,2022-09-09,ganho
26853,20571,25,2025-04-05,em_negociacao
26854,12737,59,2023-08-22,ganho
26855,17137,195,2022-11-10,ganho
26856,17078,22,2025-01-20,ganho
26857,24738,82,2024-01-31,em_negociacao
26858,24250,130,2023-03-19,em_negociacao
26859,17519,197,2024-07-28,cancelado
26860,9817,17,2023-09-19,ganho
26861,7823,77,2025-09-18,em_negociacao
26862,23307,38,2022-12-18,ganho
26863,11337,89,2024-04-28,ganho
26864,20044,127,2023-06-05,ganho
26865,6135,70,2024-08-09,em_negociacao
26866,19258,53,2025-03-04,ganho
26867,20899,127,2023-02-06,ganho
26868,1580,137,2025-05-12,ganho
26869,9913,141,2024-12-17,ganho
26870,12181,61,2022-05-01,ganho
26871,2972,13,2024-05-21,ganho
26872,15111,177,2024-11-28,ganho
26873,23391,123,2022-07-27,em_negociacao
26874,19619,13,2023-04-03,em_negociacao
26875,12113,198,2024-12-13,ganho
26876,10227,19,2025-05-08,ganho
26877,9816,55,2024-08-24,ganho
26878,13812,84,2022-08-08,ganho
26879,4566,41,2024-03-22,ganho
26880,20426,132,2023-01-20,ganho
26881,3280,105,2024-03-03,ganho
26882,3685,141,2023-12-22,ganho
26883,9094,187,2023-01-14,ganho
26884,15884,42,2022-07-10,ganho
26885,14864,113,2024-08-26,ganho
26886,9721,49,2023-06-22,ganho
26887,5474,38,2023-11-09,ganho
26888,5733,96,2022-04-30,em_negociacao
26889,9914,54,2022-02-12,em_negociacao
26890,12763,5,2023-06-28,ganho
26891,3973,127,2025-06-19,ganho
26892,502,187,2023-06-13,ganho
26893,19027,12,2024-09-14,em_negociacao
26894,14245,158,2024-08-27,ganho
26895,24255,16,2023-10-13,ganho
26896,2283,155,2024-11-14,ganho
26897,12235,69,2025-03-19,ganho
26898,15112,62,2024-10-30,ganho
26899,20789,135,2022-07-22,ganho
26900,18320,83,2024-07-07,ganho
26901,23007,175,2025-06-09,ganho
26902,8459,94,2024-12-25,em_negociacao
26903,8001,134,2025-06-20,cancelado
26904,18735,77,2023-11-08,ganho
26905,5713,69,2025-03-25,ganho
26906,8048,30,2024-03-02,em_negociacao
26907,7217,152,2025-03-21,ganho
26908,14489,199,2022-01-17,ganho
26909,8247,109,2025-06-03,em_negociacao
26910,16755,60,2022-12-28,ganho
26911,19563,196,2022-08-29,em_negociacao
26912,12954,183,2023-11-19,ganho
26913,17058,198,2022-05-08,ganho
26914,16150,121,2023-09-02,em_negociacao
26915,86,69,2022-11-11,ganho
26916,2848,188,2023-06-30,ganho
26917,4294,91,2024-09-17,ganho
26918,9858,182,2023-08-06,ganho
26919,839,191,2022-04-29,em_negociacao
26920,907,9,2024-05-11,cancelado
26921,23946,160,2023-12-15,ganho
26922,15888,145,2025-01-26,ganho
26923,8243,27,2022-08-11,ganho
26924,21121,145,2022-11-29,ganho
26925,12455,85,2023-07-21,ganho
26926,24138,2,2023-09-28,cancelado
26927,1211,188,2023-02-27,ganho
26928,2787,60,2024-04-16,em_negociacao
26929,17229,158,2025-02-08,ganho
26930,6890,168,2023-07-17,ganho
26931,20302,38,2024-06-16,ganho
26932,15436,57,2023-01-11,ganho
26933,23596,124,2024-03-02,ganho
26934,7672,110,2024-06-04,ganho
26935,9597,61,2023-02-18,em_negociacao
26936,8230,43,2024-04-18,em_negociacao
26937,4206,101,2025-05-07,ganho
26938,9675,39,2022-03-14,ganho
26939,23961,127,2023-08-19,ganho
26940,1495,167,2023-09-14,ganho
26941,21320,197,2024-10-14,ganho
26942,11627,51,2023-03-11,ganho
26943,5868,163,2025-01-08,ganho
26944,8442,81,2025-05-01,ganho
26945,21508,34,2025-01-09,ganho
26946,18904,80,2025-02-17,ganho
26947,7145,74,2024-04-30,ganho
26948,24062,33,2023-02-26,em_negociacao
26949,832,150,2023-05-05,ganho
26950,20878,22,2025-03-20,ganho
26951,15845,95,2022-05-13,ganho
26952,18774,14,2022-07-09,em_negociacao
26953,15820,20,2024-04-10,ganho
26954,5955,200,2023-11-20,ganho
26955,21216,83,2025-04-11,ganho
26956,8544,177,2023-07-19,ganho
26957,4695,47,2025-01-19,cancelado
26958,16324,74,2024-11-02,ganho
26959,20549,99,2023-11-28,cancelado
26960,9005,21,2022-05-06,ganho
26961,19209,30,2022-09-05,ganho
26962,1593,77,2025-04-04,em_negociacao
26963,593,110,2022-12-04,ganho
26964,23123,191,2024-07-13,ganho
26965,16352,155,2022-08-26,ganho
26966,22582,28,2022-02-06,ganho
26967,18319,63,2022-10-07,ganho
26968,9449,153,2024-05-13,em_negociacao
26969,22914,73,2025-02-19,ganho
26970,14158,184,2025-03-17,ganho
26971,22768,148,2025-04-11,em_negociacao
26972,5984,173,2023-06-25,ganho
26973,22375,15,2022-04-25,em_negociacao
26974,24881,9,2023-03-27,em_negociacao
26975,6234,65,2024-01-06,ganho
26976,18926,144,2023-01-22,ganho
26977,21738,11,2023-10-05,cancelado
26978,6362,21,2022-01-03,ganho
26979,19404,6,2022-05-28,ganho
26980,6129,177,2025-02-10,ganho
26981,11098,85,2025-07-16,ganho
26982,18775,7,2022-03-25,ganho
26983,3981,130,2022-10-17,em_negociacao
26984,23205,149,2024-07-22,ganho
26985,22568,15,2024-07-03,ganho
26986,14646,37,2023-11-26,ganho
26987,1897,79,2024-12-20,em_negociacao
26988,5587,62,2022-07-15,cancelado
26989,17014,184,2023-01-19,cancelado
26990,6382,84,2024-03-14,em_negociacao
26991,4313,177,2022-11-09,ganho
26992,10723,84,2022-08-19,ganho
26993,16384,173,2024-09-19,cancelado
26994,6869,39,2025-06-07,ganho
26995,8134,39,2022-09-12,cancelado
26996,20593,46,2022-03-18,ganho
26997,5912,176,2024-02-20,ganho
26998,3228,88,2024-03-20,ganho
26999,8906,63,2023-03-30,ganho
27000,24696,118,2025-05-02,ganho
27001,21649,163,2023-08-18,ganho
27002,2004,75,2025-03-06,ganho
27003,13232,61,2022-03-12,ganho
27004,15972,198,2023-10-05,ganho
27005,4116,32,2024-09-25,ganho
27006,3444,193,2025-01-25,ganho
27007,15415,142,2022-05-13,em_negociacao
27008,4634,36,2025-03-08,em_negociacao
27009,29,107,2023-09-20,ganho
27010,8824,141,2024-03-30,ganho
27011,24560,99,2024-09-08,em_negociacao
27012,7702,107,2023-08-11,ganho
27013,12692,11,2022-08-25,ganho
27014,7648,122,2025-08-06,ganho
27015,4637,135,2022-01-05,ganho
27016,16509,24,2025-05-21,ganho
27017,24688,96,2022-02-21,em_negociacao
27018,21463,27,2025-08-07,ganho
27019,2873,164,2022-08-03,ganho
27020,610,123,2023-05-04,ganho
27021,9932,79,2022-05-28,em_negociacao
27022,19283,151,2024-10-07,ganho
27023,18560,98,2022-12-14,ganho
27024,18688,42,2022-12-24,em_negociacao
27025,20881,92,2025-08-08,ganho
27026,12903,129,2025-02-07,ganho
27027,12799,38,2023-05-19,ganho
27028,12886,112,2024-07-15,ganho
27029,11530,80,2022-12-14,em_negociacao
27030,888,167,2025-04-13,ganho
27031,17490,75,2023-01-30,ganho
27032,6597,187,2022-03-09,em_negociacao
27033,9729,94,2024-01-23,em_negociacao
27034,2778,162,2022-04-25,em_negociacao
27035,12121,62,2023-10-14,ganho
27036,17522,117,2023-04-01,ganho
27037,1741,172,2022-09-08,em_negociacao
27038,9447,90,2025-06-19,ganho
27039,19751,139,2024-12-16,ganho
27040,18816,102,2025-03-28,ganho
27041,3476,197,2025-05-11,ganho
27042,11654,140,2024-05-28,cancelado
27043,11154,35,2023-05-11,cancelado
27044,8573,5,2022-05-16,ganho
27045,20769,166,2022-05-06,ganho
27046,7606,102,2023-06-01,em_negociacao
27047,8321,60,2022-02-19,ganho
27048,3323,62,2023-07-25,ganho
27049,10518,142,2022-05-31,ganho
27050,789,44,2022-03-17,ganho
27051,24349,34,2023-04-09,ganho
27052,5908,198,2024-11-05,ganho
27053,19525,197,2022-07-01,em_negociacao
27054,9267,109,2023-10-04,ganho
27055,5147,151,2025-05-25,ganho
27056,19947,151,2023-06-30,ganho
27057,502,139,2025-03-23,em_negociacao
27058,9825,7,2023-05-24,ganho
27059,11798,79,2023-04-14,ganho
27060,5740,53,2023-10-17,em_negociacao
27061,10537,26,2024-07-05,ganho
27062,6949,170,2024-07-26,ganho
27063,19221,6,2022-03-15,ganho
27064,13062,8,2024-05-22,ganho
27065,16898,189,2024-02-25,ganho
27066,16847,180,2024-09-21,ganho
27067,23179,200,2024-08-27,ganho
27068,12555,41,2022-05-29,ganho
27069,15642,143,2022-07-26,ganho
27070,22827,157,2023-10-12,ganho
27071,17751,112,2024-01-30,ganho
27072,19592,169,2024-09-02,ganho
27073,22591,43,2024-03-19,ganho
27074,6075,89,2025-02-05,ganho
27075,10196,197,2025-04-27,em_negociacao
27076,9698,198,2022-07-09,ganho
27077,23322,10,2023-11-19,ganho
27078,3416,191,2024-10-02,ganho
27079,16309,150,2024-03-06,ganho
27080,5417,47,2023-05-07,ganho
27081,14941,141,2023-03-10,ganho
27082,542,133,2023-03-02,em_negociacao
27083,15695,113,2023-11-29,ganho
27084,7506,4,2022-06-26,ganho
27085,7321,2,2022-08-07,em_negociacao
27086,10735,195,2024-07-06,ganho
27087,700,134,2025-09-25,em_negociacao
27088,8587,15,2022-07-08,ganho
27089,20084,64,2023-11-06,ganho
27090,22448,119,2022-05-17,em_negociacao
27091,17075,117,2024-09-03,ganho
27092,8174,88,2023-06-15,ganho
27093,20297,190,2023-09-19,ganho
27094,24460,129,2025-07-24,ganho
27095,16630,74,2022-02-02,ganho
27096,19567,23,2025-06-23,ganho
27097,18730,24,2024-08-07,ganho
27098,2136,48,2022-11-07,ganho
27099,7891,169,2024-03-24,ganho
27100,8367,59,2022-11-29,ganho
27101,7794,145,2022-12-15,ganho
27102,13863,41,2025-06-09,ganho
27103,15744,174,2023-04-06,ganho
27104,20749,94,2023-01-27,cancelado
27105,1706,48,2023-12-29,ganho
27106,20631,143,2025-05-02,ganho
27107,10029,77,2023-08-23,ganho
27108,4886,168,2024-06-24,ganho
27109,3260,124,2022-08-20,cancelado
27110,11803,32,2024-05-25,ganho
27111,13364,80,2025-09-24,ganho
27112,19141,110,2022-05-23,em_negociacao
27113,6027,16,2023-10-03,ganho
27114,22952,146,2025-07-16,ganho
27115,3718,133,2024-11-15,ganho
27116,21152,52,2025-08-23,em_negociacao
27117,1960,67,2022-08-03,cancelado
27118,12663,133,2025-05-29,ganho
27119,23572,195,2023-10-03,cancelado
27120,8466,187,2025-03-20,ganho
27121,19426,175,2023-10-25,ganho
27122,19282,200,2024-04-30,ganho
27123,17666,166,2023-06-30,em_negociacao
27124,16397,192,2024-07-15,em_negociacao
27125,8956,171,2024-06-14,em_negociacao
27126,24949,190,2025-07-01,em_negociacao
27127,12222,156,2022-04-16,ganho
27128,15309,20,2023-01-06,em_negociacao
27129,15151,48,2024-04-18,ganho
27130,8666,4,2022-02-02,em_negociacao
27131,2368,162,2022-10-17,ganho
27132,1932,52,2023-07-29,ganho
27133,24972,83,2022-09-09,ganho
27134,396,98,2023-06-11,ganho
27135,17004,188,2022-10-16,em_negociacao
27136,15767,173,2024-11-08,em_negociacao
27137,16792,54,2022-05-22,ganho
27138,16943,5,2023-08-31,ganho
27139,21467,78,2024-11-05,em_negociacao
27140,8744,152,2023-03-23,ganho
27141,22189,6,2024-03-17,ganho
27142,19011,41,2024-04-19,ganho
27143,17523,85,2024-06-24,ganho
27144,19423,190,2022-04-20,ganho
27145,6254,147,2022-10-15,ganho
27146,8313,114,2024-06-04,ganho
27147,10080,192,2024-04-02,ganho
27148,24246,191,2025-07-31,em_negociacao
27149,21026,92,2023-09-18,em_negociacao
27150,6716,116,2023-12-15,ganho
27151,11708,140,2022-03-02,ganho
27152,3322,171,2024-07-27,ganho
27153,6762,80,2022-11-09,ganho
27154,20474,131,2022-04-01,ganho
27155,9000,154,2024-02-26,em_negociacao
27156,588,7,2022-12-13,ganho
27157,15839,30,2023-07-29,em_negociacao
27158,14116,125,2024-12-05,ganho
27159,12441,151,2025-04-27,em_negociacao
27160,7610,197,2025-06-13,ganho
27161,20660,192,2024-05-15,ganho
27162,18046,28,2024-11-27,ganho
27163,5134,156,2024-04-21,ganho
27164,13831,103,2022-05-02,em_negociacao
27165,17373,81,2025-04-26,em_negociacao
27166,674,118,2022-07-27,ganho
27167,14311,196,2023-12-20,ganho
27168,24612,150,2023-10-03,ganho
27169,22135,81,2024-06-22,ganho
27170,18507,74,2024-04-07,ganho
27171,12236,181,2023-09-06,ganho
27172,15486,26,2023-10-20,cancelado
27173,14674,113,2022-06-09,cancelado
27174,4021,26,2023-05-08,ganho
27175,5309,44,2025-05-09,ganho
27176,21658,56,2024-06-05,ganho
27177,1367,8,2024-12-19,em_negociacao
27178,9138,102,2022-02-13,ganho
27179,23048,13,2022-03-18,ganho
27180,20119,40,2025-02-13,ganho
27181,15307,8,2024-01-05,em_negociacao
27182,21727,49,2025-01-28,em_negociacao
27183,19347,148,2024-06-28,cancelado
27184,21014,193,2022-12-16,ganho
27185,3241,116,2025-06-11,ganho
27186,9401,155,2024-09-28,ganho
27187,24667,125,2022-01-05,ganho
27188,5407,106,2022-08-02,cancelado
27189,19729,43,2025-09-24,ganho
27190,1378,71,2025-07-09,ganho
27191,10507,55,2025-01-22,ganho
27192,5332,175,2022-12-09,ganho
27193,17466,57,2025-05-19,ganho
27194,23939,71,2024-05-03,em_negociacao
27195,11592,167,2022-08-04,ganho
27196,11508,9,2023-11-07,ganho
27197,4601,69,2024-11-11,ganho
27198,3940,113,2023-09-29,ganho
27199,12836,62,2025-05-11,ganho
27200,13611,115,2024-05-13,em_negociacao
27201,4606,35,2025-05-16,em_negociacao
27202,5908,101,2025-01-31,ganho
27203,19698,69,2024-09-21,em_negociacao
27204,23894,88,2022-09-10,ganho
27205,18871,140,2023-03-04,ganho
27206,10266,185,2022-03-29,ganho
27207,16050,50,2025-08-10,em_negociacao
27208,24064,46,2022-11-26,ganho
27209,3658,139,2025-09-16,ganho
27210,7768,83,2023-01-07,ganho
27211,2100,24,2023-12-07,ganho
27212,14564,36,2024-11-30,ganho
27213,19424,178,2024-12-01,ganho
27214,19005,91,2024-07-24,ganho
27215,23671,111,2024-10-21,em_negociacao
27216,8793,10,2022-08-23,ganho
27217,5135,106,2024-03-10,em_negociacao
27218,13159,12,2024-06-05,em_negociacao
27219,19125,81,2024-08-17,ganho
27220,9634,135,2025-06-03,cancelado
27221,12524,173,2023-07-01,ganho
27222,23532,156,2022-02-21,em_negociacao
27223,4990,188,2025-05-05,ganho
27224,16882,82,2023-12-20,ganho
27225,9087,160,2023-01-07,ganho
27226,17646,197,2023-05-15,cancelado
27227,18405,175,2025-03-28,ganho
27228,1644,70,2023-11-15,ganho
27229,250,76,2024-08-30,ganho
27230,15471,198,2025-01-27,ganho
27231,20157,155,2024-08-20,ganho
27232,17321,11,2023-04-08,cancelado
27233,24021,3,2022-12-14,em_negociacao
27234,13357,1,2022-07-18,ganho
27235,9602,90,2025-02-23,em_negociacao
27236,15409,17,2022-05-09,ganho
27237,15974,134,2024-01-26,ganho
27238,24723,35,2025-01-15,ganho
27239,4585,183,2024-03-01,ganho
27240,15270,166,2023-11-28,ganho
27241,15959,47,2024-05-08,ganho
27242,1131,107,2023-10-23,cancelado
27243,17517,57,2023-02-23,ganho
27244,24977,151,2022-10-11,ganho
27245,1670,161,2025-05-22,em_negociacao
27246,19126,42,2025-07-01,ganho
27247,428,73,2022-07-11,ganho
27248,2107,114,2022-02-14,ganho
27249,4593,129,2023-10-02,em_negociacao
27250,21282,32,2024-12-13,ganho
27251,22927,34,2024-06-21,cancelado
27252,9051,90,2024-12-08,ganho
27253,16595,33,2025-03-13,ganho
27254,7426,121,2025-02-06,ganho
27255,1044,2,2023-04-24,ganho
27256,8365,75,2022-08-16,ganho
27257,6334,127,2024-02-28,ganho
27258,12989,81,2024-09-07,ganho
27259,8801,133,2024-12-09,ganho
27260,24145,71,2022-09-09,ganho
27261,20200,7,2024-12-17,ganho
27262,16489,110,2025-01-17,em_negociacao
27263,12856,200,2023-01-18,ganho
27264,3596,116,2023-02-14,em_negociacao
27265,9875,9,2024-07-07,em_negociacao
27266,3126,173,2023-08-25,em_negociacao
27267,18453,92,2024-05-09,em_negociacao
27268,1006,116,2025-07-03,ganho
27269,19132,81,2022-01-08,cancelado
27270,13008,98,2023-09-29,ganho
27271,13627,22,2022-10-16,ganho
27272,15211,43,2024-07-06,em_negociacao
27273,9306,20,2024-04-27,ganho
27274,3043,49,2024-08-19,ganho
27275,16663,100,2025-07-10,ganho
27276,5733,178,2025-04-20,ganho
27277,8305,115,2024-11-19,ganho
27278,18041,60,2023-06-04,ganho
27279,6162,59,2023-08-11,ganho
27280,11562,20,2024-02-17,ganho
27281,18133,90,2025-03-11,ganho
27282,4218,113,2025-06-12,ganho
27283,10416,4,2023-08-16,ganho
27284,21993,38,2024-06-07,ganho
27285,2782,152,2023-11-27,ganho
27286,739,150,2024-02-09,ganho
27287,17717,113,2022-07-30,ganho
27288,21673,5,2022-10-03,em_negociacao
27289,15912,87,2025-04-28,em_negociacao
27290,5142,156,2024-06-19,em_negociacao
27291,24227,39,2022-05-04,cancelado
27292,230,165,2024-04-10,em_negociacao
27293,16973,125,2025-06-05,ganho
27294,8528,159,2025-02-11,ganho
27295,5709,91,2024-05-12,ganho
27296,6729,81,2022-01-14,cancelado
27297,16787,181,2022-04-01,em_negociacao
27298,14834,147,2022-02-09,ganho
27299,12240,54,2022-09-15,em_negociacao
27300,19787,23,2024-03-22,ganho
27301,2347,179,2024-09-21,ganho
27302,14464,135,2023-04-14,em_negociacao
27303,14428,145,2024-09-16,ganho
27304,5280,77,2023-05-17,cancelado
27305,10515,20,2025-08-18,em_negociacao
27306,5383,95,2022-07-14,ganho
27307,23831,79,2024-06-12,ganho
27308,11399,67,2025-04-17,cancelado
27309,11432,62,2024-06-29,em_negociacao
27310,335,50,2024-11-18,ganho
27311,11159,34,2022-09-16,ganho
27312,23119,79,2025-05-27,ganho
27313,8185,78,2022-10-03,em_negociacao
27314,15560,70,2025-09-16,em_negociacao
27315,3785,58,2022-10-15,em_negociacao
27316,11877,95,2023-11-24,em_negociacao
27317,17371,187,2025-08-14,ganho
27318,2804,168,2023-12-19,ganho
27319,2838,50,2025-03-19,ganho
27320,22934,71,2024-06-25,ganho
27321,6548,11,2024-05-16,ganho
27322,8341,108,2022-10-15,ganho
27323,7694,163,2024-09-21,ganho
27324,3541,48,2024-05-08,ganho
27325,10774,134,2024-09-18,ganho
27326,161,42,2023-10-08,ganho
27327,24654,97,2022-07-07,ganho
27328,19853,96,2023-03-05,ganho
27329,17147,32,2024-06-29,ganho
27330,16086,4,2024-12-17,ganho
27331,24789,40,2022-12-10,ganho
27332,21647,55,2023-07-16,em_negociacao
27333,6347,15,2025-02-12,em_negociacao
27334,893,128,2022-07-11,ganho
27335,1292,56,2024-11-27,em_negociacao
27336,4128,139,2025-04-30,ganho
27337,23320,178,2022-02-02,ganho
27338,1271,186,2025-08-01,ganho
27339,15505,49,2023-07-30,ganho
27340,11517,195,2022-09-07,ganho
27341,2146,166,2025-09-28,ganho
27342,2136,162,2022-02-26,ganho
27343,17852,199,2023-05-07,em_negociacao
27344,124,168,2024-08-22,ganho
27345,15679,150,2023-10-28,ganho
27346,10710,139,2023-08-13,ganho
27347,18711,170,2024-02-06,ganho
27348,6100,170,2023-02-26,em_negociacao
27349,22189,156,2024-03-13,ganho
27350,9292,185,2022-05-20,em_negociacao
27351,10577,30,2025-09-05,ganho
27352,10877,196,2023-03-09,ganho
27353,13851,71,2023-11-26,ganho
27354,21953,84,2025-01-03,ganho
27355,3560,57,2022-05-14,ganho
27356,19245,111,2022-08-18,em_negociacao
27357,13313,161,2023-09-06,ganho
27358,18981,28,2023-12-18,ganho
27359,3190,111,2022-11-26,ganho
27360,8107,191,2024-05-06,ganho
27361,9519,114,2023-07-07,ganho
27362,21776,160,2024-07-01,ganho
27363,8971,43,2023-12-17,ganho
27364,21145,195,2022-03-15,ganho
27365,22801,87,2023-06-24,ganho
27366,16306,144,2023-06-19,ganho
27367,14169,17,2023-12-04,ganho
